#{"t_start": 1749007907.105998, "env_id": "None"}
r,l,t,current_walls,walls_broken
30.0,9,92.040398,62,3
90.0,5,92.05768,61,4
-35.0,17,92.115539,62,3
110.0,12,92.154429,62,3
45.0,7,92.180701,62,3
-65.0,28,92.273109,62,3
5.0,11,92.311629,62,3
-15.0,6,92.325711,63,2
20.0,9,92.352449,62,3
360.0,32,92.45687,59,3
-5.0,13,92.511934,62,3
25.0,8,92.542072,62,3
-10.0,5,92.560734,63,2
100.0,12,92.601679,62,3
45.0,6,92.613774,62,3
-15.0,5,92.640584,63,2
30.0,9,92.668897,62,3
275.0,36,92.784427,59,3
-30.0,19,92.847526,62,3
90.0,5,92.862277,61,4
-60.0,45,93.006938,62,3
25.0,10,93.045189,62,3
-50.0,21,93.112308,62,3
40.0,15,93.16439,63,2
35.0,25,93.266729,62,3
0.0,13,93.308788,62,3
-5.0,24,93.390493,61,4
-15.0,5,93.405732,63,2
45.0,23,93.489724,62,3
45.0,11,93.530427,63,2
-15.0,6,93.543421,63,2
10.0,14,93.601503,62,3
-70.0,19,93.66721,63,2
105.0,17,93.71896,62,3
-20.0,8,93.744471,63,2
-55.0,17,93.795882,63,2
-10.0,11,93.83392,62,3
175.0,10,93.862319,61,4
-45.0,42,94.022592,62,3
-50.0,11,94.063054,63,2
-5.0,27,94.14349,63,2
25.0,9,94.181399,62,3
55.0,13,94.220669,61,4
85.0,16,94.274658,62,3
-10.0,5,94.286904,63,2
105.0,13,94.326786,62,3
185.0,8,94.352786,61,4
65.0,36,94.470117,61,4
40.0,6,94.495716,62,3
35.0,6,94.508666,62,3
45.0,15,94.557332,61,4
-5.0,12,94.596509,62,3
190.0,8,94.622318,61,4
20.0,8,94.647353,62,3
20.0,10,94.685216,62,3
5.0,12,94.726411,62,3
85.0,6,94.740537,61,4
5.0,12,94.779774,62,3
95.0,5,94.792377,61,4
-15.0,14,94.844358,62,3
30.0,14,94.885113,63,2
25.0,7,94.91686,62,3
-15.0,5,94.931688,63,2
-10.0,5,94.961904,63,2
40.0,6,94.977043,62,3
425.0,20,95.048046,59,3
-20.0,6,95.074099,63,2
-55.0,14,95.112881,63,2
-115.0,5,95.125305,63,2
-5.0,12,95.161892,62,3
40.0,6,95.187387,62,3
35.0,8,95.213566,62,3
-15.0,5,95.225615,63,2
100.0,12,95.263119,62,3
30.0,6,95.288624,62,3
20.0,8,95.314937,62,3
80.0,10,95.340339,61,4
35.0,6,95.366939,62,3
25.0,7,95.380511,62,3
-45.0,31,95.482099,63,2
90.0,10,95.518597,63,2
85.0,8,95.545364,63,2
30.0,9,95.571271,62,3
35.0,7,95.596737,62,3
0.0,12,95.639888,62,3
90.0,14,95.682292,62,3
-110.0,5,95.696915,63,2
-65.0,22,95.781017,62,3
15.0,10,95.811251,62,3
105.0,14,95.867412,62,3
-10.0,5,95.881864,63,2
30.0,7,95.91282,62,3
-15.0,27,96.016073,63,2
-110.0,31,96.117361,62,3
465.0,16,96.175065,59,3
-5.0,5,96.203645,63,2
30.0,7,96.219825,62,3
0.0,7,96.24743,63,2
60.0,20,96.330807,62,3
-25.0,17,96.389217,62,3
35.0,8,96.4181,62,3
45.0,8,96.44659,62,3
-10.0,5,96.474491,63,2
90.0,5,96.490371,61,4
-10.0,16,96.547504,62,3
-110.0,6,96.561083,63,2
95.0,16,96.616133,62,3
40.0,6,96.646601,62,3
45.0,6,96.660978,62,3
635.0,12,96.703654,56,6
50.0,19,96.774349,61,4
50.0,27,96.8749,62,3
0.0,5,96.889176,63,2
95.0,15,96.958718,62,3
65.0,21,97.024137,62,3
25.0,9,97.050122,62,3
-10.0,5,97.07693,63,2
95.0,6,97.089477,61,4
45.0,7,97.112939,62,3
35.0,6,97.12638,62,3
90.0,6,97.149706,61,4
50.0,11,97.186512,61,4
100.0,15,97.224182,62,3
40.0,6,97.250211,62,3
95.0,5,97.262184,61,4
30.0,6,97.286939,62,3
100.0,27,97.362676,61,4
80.0,16,97.413853,62,3
670.0,27,97.508896,58,4
-50.0,11,97.547339,63,2
25.0,9,97.576533,62,3
25.0,7,97.602524,62,3
415.0,22,97.662838,59,3
35.0,26,97.749313,62,3
10.0,11,97.786753,62,3
30.0,8,97.811465,62,3
90.0,8,97.835355,61,4
25.0,8,97.860723,62,3
90.0,5,97.872759,61,4
15.0,17,97.925657,63,2
0.0,11,97.962706,62,3
375.0,14,98.00102,59,3
-95.0,21,98.074145,63,2
-15.0,5,98.087896,63,2
90.0,6,98.100695,61,4
75.0,10,98.136744,61,4
-45.0,12,98.174394,63,2
100.0,16,98.224158,62,3
-40.0,12,98.261123,63,2
-110.0,5,98.273095,63,2
-25.0,19,98.334438,62,3
105.0,16,98.384404,62,3
100.0,14,98.42114,62,3
50.0,22,98.496768,62,3
95.0,17,98.546986,62,3
-115.0,6,98.570862,63,2
-40.0,25,98.645476,62,3
90.0,6,98.657838,61,4
-25.0,16,98.707711,62,3
0.0,7,98.732275,63,2
110.0,21,98.794993,61,4
95.0,7,98.819961,61,4
20.0,10,98.858031,62,3
90.0,5,98.870706,61,4
-80.0,22,98.935404,62,3
35.0,9,98.971552,62,3
-60.0,23,99.034344,62,3
0.0,11,99.072172,62,3
310.0,26,99.162384,59,3
85.0,6,99.175039,61,4
100.0,25,99.249042,61,4
135.0,10,99.286404,62,3
325.0,20,99.34932,59,3
-15.0,9,99.374306,63,2
40.0,6,99.400368,62,3
-10.0,13,99.437227,62,3
-45.0,11,99.472898,63,2
40.0,7,99.486726,62,3
45.0,22,99.561107,62,3
40.0,7,99.585191,62,3
-110.0,7,99.598404,63,2
30.0,10,99.634707,62,3
90.0,5,99.647745,61,4
0.0,14,99.697384,62,3
-15.0,5,99.7098,63,2
140.0,9,99.734424,62,3
50.0,23,99.808203,62,3
30.0,16,99.857499,63,2
85.0,9,99.882369,61,4
-30.0,35,100.019409,63,2
60.0,12,100.062433,63,2
-50.0,13,100.113794,63,2
135.0,9,100.13841,62,3
-15.0,14,100.18679,62,3
55.0,22,100.250185,62,3
-45.0,21,100.324458,62,3
25.0,8,100.349076,62,3
-60.0,46,100.482268,63,2
90.0,16,100.533521,62,3
-10.0,17,100.58968,62,3
105.0,12,100.634906,62,3
75.0,9,100.670152,61,4
30.0,19,100.719743,63,2
70.0,9,100.757055,61,4
75.0,10,100.781854,63,2
140.0,18,100.845296,61,4
35.0,10,100.869116,62,3
45.0,22,100.945612,62,3
100.0,13,100.991394,62,3
190.0,10,101.021751,61,4
95.0,9,101.063964,61,4
155.0,13,101.108614,61,4
25.0,9,101.138066,62,3
-40.0,24,101.226493,62,3
30.0,6,101.253727,62,3
150.0,15,101.300077,61,4
40.0,6,101.328869,62,3
20.0,8,101.357791,62,3
65.0,24,101.447347,62,3
60.0,12,101.493709,63,2
45.0,6,101.508305,62,3
55.0,37,101.65269,61,4
30.0,7,101.668247,62,3
25.0,9,101.711053,62,3
35.0,19,101.768774,63,2
-40.0,11,101.81331,63,2
45.0,23,101.902002,62,3
-5.0,5,101.918144,63,2
40.0,6,101.946586,62,3
5.0,11,101.977248,62,3
335.0,15,102.044045,60,2
-15.0,5,102.05954,63,2
90.0,6,102.088901,61,4
-30.0,44,102.243567,62,3
110.0,24,102.331521,61,4
45.0,14,102.372593,61,4
80.0,14,102.424318,62,3
130.0,10,102.449858,62,3
-15.0,8,102.475501,63,2
-10.0,6,102.501912,63,2
320.0,28,102.602404,61,1
50.0,13,102.644944,63,2
-15.0,17,102.696151,62,3
-10.0,17,102.760605,62,3
-120.0,7,102.77298,63,2
20.0,9,102.810212,62,3
95.0,15,102.848563,62,3
-55.0,13,102.898814,63,2
-15.0,13,102.947667,62,3
130.0,10,102.975885,62,3
0.0,19,103.042242,62,3
105.0,23,103.11971,61,4
5.0,30,103.207641,63,2
75.0,17,103.269598,62,3
-5.0,18,103.320339,62,3
-10.0,6,103.34595,63,2
-20.0,15,103.383713,62,3
20.0,10,103.422493,62,3
90.0,6,103.436592,61,4
-15.0,6,103.461299,63,2
30.0,8,103.486772,62,3
-30.0,11,103.522556,63,2
30.0,6,103.535454,62,3
-15.0,6,103.561302,63,2
35.0,7,103.574279,62,3
35.0,9,103.611786,62,3
40.0,6,103.624583,62,3
20.0,22,103.700016,63,2
-110.0,6,103.712431,63,2
-60.0,24,103.787189,62,3
295.0,7,103.813667,61,1
5.0,16,103.86486,62,3
35.0,7,103.889203,62,3
180.0,10,103.916535,61,4
150.0,11,103.954973,61,4
35.0,6,103.969247,62,3
85.0,19,104.032702,62,3
125.0,10,104.07102,62,3
65.0,11,104.098671,61,4
20.0,8,104.125142,62,3
95.0,5,104.149081,61,4
25.0,10,104.173422,62,3
-115.0,5,104.186497,63,2
90.0,5,104.213281,61,4
0.0,5,104.224924,63,2
160.0,11,104.263569,61,4
65.0,23,104.336219,62,3
370.0,14,104.40624,59,3
360.0,36,104.537445,59,3
30.0,9,104.563036,62,3
-5.0,12,104.602605,62,3
-20.0,24,104.680814,63,2
-15.0,5,104.694255,63,2
90.0,6,104.719184,61,4
20.0,10,104.744655,62,3
125.0,20,104.808796,61,4
95.0,5,104.834514,61,4
95.0,5,104.84757,61,4
20.0,9,104.872945,62,3
0.0,7,104.902381,63,2
5.0,12,104.948119,62,3
60.0,25,105.026178,62,3
35.0,6,105.052676,62,3
-5.0,39,105.174322,62,3
35.0,8,105.199224,62,3
30.0,8,105.223836,62,3
25.0,27,105.311968,62,3
-10.0,18,105.372418,62,3
30.0,6,105.385183,62,3
40.0,7,105.409783,62,3
-5.0,13,105.447106,62,3
85.0,6,105.473525,61,4
10.0,11,105.499563,62,3
40.0,6,105.524701,62,3
100.0,5,105.5372,61,4
-55.0,16,105.594542,63,2
95.0,9,105.623306,63,2
-10.0,16,106.65795,62,3
-75.0,25,106.761442,62,3
90.0,20,106.840413,62,3
60.0,16,106.904721,61,4
140.0,10,106.936088,62,3
30.0,28,107.039023,62,3
50.0,29,107.14527,62,3
80.0,9,107.185778,61,4
140.0,9,107.213148,62,3
-70.0,18,107.270473,63,2
340.0,26,107.374228,59,3
40.0,6,107.387835,62,3
10.0,11,107.433386,62,3
430.0,31,107.556198,58,3
60.0,13,107.60519,63,2
30.0,6,107.635891,62,3
-60.0,34,107.740607,63,2
100.0,22,107.815114,61,4
55.0,15,107.855527,61,4
40.0,8,107.880257,62,3
-15.0,8,107.905857,63,2
130.0,9,107.94492,62,3
-30.0,16,107.996381,62,3
310.0,24,108.071094,59,3
415.0,24,108.148618,59,3
-5.0,34,108.252243,62,3
45.0,18,108.323698,63,2
-110.0,6,108.337721,63,2
100.0,5,108.351932,61,4
-110.0,5,108.379497,63,2
-10.0,5,108.398319,63,2
30.0,10,108.423233,62,3
105.0,14,108.472313,62,3
130.0,10,108.498139,62,3
110.0,21,108.573225,61,4
90.0,16,108.624562,62,3
-5.0,11,108.649974,62,3
35.0,10,108.688912,62,3
30.0,9,108.715751,62,3
20.0,9,108.741436,62,3
95.0,13,108.789961,62,3
85.0,8,108.814674,63,2
-5.0,5,108.828304,63,2
30.0,17,108.879545,63,2
25.0,10,108.92753,62,3
5.0,15,108.969073,62,3
135.0,9,109.006025,62,3
-5.0,14,109.046611,62,3
85.0,9,109.072431,63,2
-20.0,8,109.097752,63,2
160.0,12,109.13653,61,4
-10.0,14,109.190273,62,3
-60.0,17,109.24092,63,2
20.0,10,109.278329,62,3
-5.0,15,109.317501,62,3
25.0,8,109.341291,62,3
90.0,5,109.366627,61,4
30.0,8,109.395693,62,3
40.0,6,109.410278,62,3
35.0,6,109.4342,62,3
35.0,7,109.448093,62,3
50.0,26,109.535481,62,3
-20.0,20,109.600607,62,3
35.0,10,109.624872,62,3
-35.0,13,109.674136,63,2
-10.0,6,109.686911,63,2
15.0,10,109.724928,62,3
85.0,10,109.751095,63,2
-125.0,8,109.774907,63,2
145.0,18,109.837225,61,4
-15.0,5,109.850974,63,2
95.0,8,109.875979,61,4
150.0,11,109.921076,61,4
-110.0,6,109.939312,63,2
-55.0,13,109.981268,63,2
95.0,7,110.006881,61,4
90.0,8,110.031744,63,2
60.0,14,110.081722,63,2
35.0,6,110.096188,62,3
30.0,8,110.119906,62,3
100.0,13,110.158189,62,3
45.0,11,110.196223,63,2
30.0,8,110.220721,62,3
-25.0,20,110.283299,62,3
-5.0,5,110.296225,63,2
45.0,21,110.371645,62,3
90.0,5,110.385413,61,4
140.0,8,110.411451,62,3
145.0,6,110.423689,62,3
35.0,7,110.453126,62,3
40.0,6,110.482921,62,3
90.0,20,110.547974,62,3
40.0,6,110.56065,62,3
85.0,6,110.587021,61,4
25.0,9,110.614268,62,3
85.0,8,110.641773,61,4
-110.0,7,110.66735,63,2
85.0,15,110.706445,62,3
65.0,11,110.749704,63,2
85.0,7,110.774996,61,4
80.0,9,110.800329,61,4
35.0,7,110.824995,62,3
-20.0,12,110.86518,62,3
35.0,8,110.890983,62,3
430.0,18,110.944365,59,3
85.0,6,110.971475,61,4
100.0,16,111.022858,62,3
-25.0,13,111.061294,62,3
135.0,8,111.086579,62,3
-15.0,5,111.099472,63,2
15.0,10,111.138407,62,3
-35.0,21,111.204974,62,3
50.0,6,111.230609,62,3
-20.0,8,111.257218,63,2
30.0,8,111.283675,62,3
-15.0,5,111.298075,63,2
-30.0,16,111.348254,62,3
90.0,5,111.361799,61,4
105.0,11,111.406768,62,3
-110.0,6,111.430679,63,2
85.0,6,111.488914,61,4
180.0,9,111.533798,61,4
-25.0,17,111.624081,62,3
90.0,7,111.660552,61,4
-50.0,21,111.741257,62,3
60.0,11,111.793511,61,4
-45.0,21,111.877833,62,3
380.0,12,111.954142,59,3
35.0,14,112.021316,63,2
-5.0,12,112.069375,62,3
35.0,6,112.08601,62,3
-10.0,5,112.117782,63,2
-15.0,5,112.132985,63,2
-55.0,21,112.21262,62,3
15.0,9,112.243548,62,3
30.0,8,112.273958,62,3
85.0,7,112.302256,61,4
-15.0,5,112.317096,63,2
75.0,10,112.361663,63,2
100.0,15,112.418242,62,3
45.0,12,112.464712,63,2
145.0,17,112.531484,61,4
85.0,6,112.547477,61,4
65.0,24,112.643978,62,3
55.0,24,112.73599,62,3
905.0,48,112.90833,56,3
25.0,19,112.98379,63,2
175.0,10,113.024158,61,4
95.0,12,113.062506,62,3
100.0,15,113.100558,62,3
85.0,29,113.201163,61,4
30.0,7,113.214199,62,3
100.0,31,113.311178,61,4
75.0,10,113.348829,61,4
5.0,12,113.387412,62,3
90.0,10,113.418643,61,4
25.0,8,113.452037,62,3
5.0,13,113.494159,62,3
70.0,23,113.578307,62,3
95.0,5,113.593618,61,4
90.0,5,113.623269,61,4
-50.0,23,113.707164,62,3
-110.0,6,113.735963,63,2
40.0,9,113.762027,62,3
40.0,6,113.787966,62,3
-5.0,5,113.801983,63,2
325.0,17,113.857007,60,2
-25.0,34,113.979977,62,3
-20.0,14,114.022353,62,3
-5.0,12,114.064941,62,3
190.0,7,114.09401,61,4
360.0,16,114.14926,59,3
35.0,6,114.16362,62,3
-70.0,21,114.244985,63,2
0.0,7,114.258579,63,2
-105.0,6,114.284858,63,2
245.0,16,114.336875,61,1
-75.0,16,114.390884,63,2
95.0,17,114.443608,62,3
-20.0,10,114.482577,63,2
145.0,13,114.522493,61,4
-5.0,11,114.560521,62,3
-110.0,54,114.729025,62,3
150.0,16,114.787448,61,4
95.0,5,114.802501,61,4
-20.0,6,114.829026,63,2
-20.0,14,114.868028,62,3
35.0,8,114.894613,62,3
-35.0,37,115.030646,62,3
30.0,10,115.056522,62,3
60.0,13,115.097524,63,2
50.0,12,115.136308,61,4
385.0,31,115.23901,59,3
-20.0,10,115.277074,63,2
50.0,12,115.318307,61,4
-65.0,13,115.356871,63,2
-15.0,6,115.368983,63,2
-35.0,19,115.431332,62,3
95.0,12,115.471178,62,3
95.0,5,115.483825,61,4
460.0,15,115.535046,59,3
-20.0,15,115.586168,62,3
25.0,8,115.612469,62,3
45.0,16,115.66088,63,2
-70.0,26,115.737127,62,3
95.0,14,115.786797,62,3
185.0,10,115.813925,61,4
100.0,12,115.851292,62,3
-15.0,6,115.874835,63,2
40.0,6,115.887704,62,3
110.0,27,115.981206,61,4
30.0,8,116.00653,62,3
90.0,7,116.030732,61,4
90.0,7,116.055774,63,2
95.0,5,116.069578,61,4
-50.0,22,116.132546,62,3
-30.0,16,116.182741,62,3
-55.0,21,116.257961,62,3
45.0,6,116.271692,62,3
-70.0,20,116.336307,63,2
25.0,8,116.372775,62,3
-5.0,5,116.386186,63,2
90.0,5,116.411613,61,4
35.0,7,116.42438,62,3
35.0,8,116.44979,62,3
25.0,9,116.504308,62,3
85.0,9,116.530192,61,4
30.0,7,116.556835,62,3
35.0,36,116.685208,62,3
35.0,7,116.699389,62,3
130.0,9,116.738204,62,3
195.0,7,116.751788,61,4
95.0,16,116.802031,62,3
40.0,23,116.877153,62,3
30.0,24,116.971907,62,3
25.0,7,117.000971,62,3
45.0,23,117.085461,62,3
325.0,24,117.171917,59,3
90.0,5,117.187589,61,4
25.0,8,117.217477,62,3
185.0,9,117.245498,61,4
90.0,5,117.260119,61,4
655.0,32,117.374536,56,3
25.0,9,117.416644,62,3
25.0,10,117.444952,62,3
45.0,18,117.514521,63,2
-10.0,7,117.530364,63,2
35.0,20,117.606107,63,2
100.0,26,117.706837,61,4
-110.0,5,117.730987,63,2
85.0,6,117.760522,61,4
30.0,9,117.788368,62,3
45.0,17,117.847141,61,4
30.0,8,117.877156,62,3
-10.0,12,117.921045,62,3
40.0,6,117.949975,62,3
20.0,9,117.978784,62,3
-45.0,17,118.037185,62,3
75.0,19,118.109346,62,3
30.0,26,118.200673,61,4
415.0,28,118.303425,59,3
470.0,34,118.415945,59,3
35.0,8,118.444244,62,3
55.0,11,118.481304,61,4
35.0,6,118.495019,62,3
175.0,44,118.636689,61,1
130.0,10,118.674747,62,3
50.0,13,118.718914,63,2
-20.0,6,118.732144,63,2
80.0,8,118.758159,63,2
105.0,13,118.808824,62,3
25.0,7,118.821312,62,3
85.0,9,118.858741,61,4
85.0,8,118.884669,61,4
-15.0,5,118.900144,63,2
90.0,5,118.913705,61,4
40.0,7,118.937813,62,3
-15.0,16,118.986805,62,3
35.0,7,119.013513,62,3
185.0,10,119.037817,61,4
470.0,15,119.087561,59,3
30.0,36,119.198042,62,3
90.0,5,119.211199,61,4
20.0,9,119.237387,62,3
435.0,17,119.298278,59,3
30.0,9,119.322683,62,3
125.0,10,119.349261,62,3
-110.0,6,119.372733,63,2
40.0,8,119.397556,62,3
0.0,12,119.433913,62,3
185.0,9,119.459152,61,4
35.0,7,119.48436,62,3
65.0,13,119.522749,63,2
140.0,16,119.572112,61,4
-20.0,14,119.620915,62,3
95.0,25,119.695373,61,4
0.0,12,119.731341,62,3
-5.0,14,119.768934,62,3
-110.0,5,119.794826,63,2
100.0,12,119.831438,62,3
-15.0,5,119.845656,63,2
420.0,30,119.945591,59,3
-10.0,5,119.972432,63,2
-20.0,15,120.011281,62,3
30.0,7,120.036503,62,3
-75.0,19,120.098671,63,2
25.0,9,120.123318,62,3
105.0,14,120.172924,62,3
40.0,6,120.186145,62,3
-40.0,11,120.224773,63,2
90.0,5,120.238544,61,4
75.0,19,120.300383,62,3
85.0,17,120.351377,62,3
-5.0,5,120.363064,63,2
-15.0,7,120.387242,63,2
130.0,9,120.412202,62,3
-40.0,19,120.478061,62,3
160.0,15,120.527318,61,4
90.0,5,120.541645,61,4
-55.0,34,120.650524,63,2
25.0,8,120.674763,62,3
-5.0,11,120.699637,62,3
155.0,14,120.749305,61,4
30.0,6,120.761932,62,3
95.0,5,120.787158,61,4
-35.0,16,120.836745,63,2
95.0,7,120.851359,61,4
-15.0,10,120.888296,63,2
-10.0,5,120.902051,63,2
-30.0,29,120.987701,63,2
30.0,29,121.099832,62,3
30.0,9,121.128927,62,3
160.0,12,121.170883,61,4
-40.0,34,121.280591,63,2
130.0,9,121.317412,62,3
55.0,15,121.355632,63,2
90.0,5,121.38031,61,4
90.0,8,121.405313,61,4
65.0,12,121.445197,63,2
-5.0,13,121.485281,62,3
150.0,12,121.523454,61,4
5.0,12,121.56096,62,3
-50.0,32,121.661258,63,2
60.0,28,121.74791,62,3
-10.0,5,121.760415,63,2
-5.0,5,121.772343,63,2
430.0,50,121.934481,59,2
190.0,7,121.961578,61,4
-5.0,8,121.985243,63,2
130.0,9,122.011283,62,3
-10.0,5,122.024605,63,2
30.0,7,122.054254,62,3
-5.0,16,122.105897,62,3
155.0,16,122.15714,61,4
440.0,25,122.23728,61,1
20.0,10,122.280098,62,3
90.0,5,122.29511,61,4
135.0,8,122.323964,62,3
0.0,25,122.410374,63,2
145.0,16,122.467159,61,4
55.0,12,122.50891,63,2
320.0,25,122.599005,59,3
95.0,5,122.62718,61,4
-5.0,25,122.713098,63,2
-10.0,5,122.728124,63,2
-5.0,8,122.757356,63,2
55.0,21,122.827978,62,3
85.0,10,122.869685,61,4
55.0,14,122.914116,63,2
90.0,5,122.942406,61,4
30.0,7,122.958859,62,3
35.0,6,122.986283,62,3
350.0,18,123.046519,61,1
185.0,8,123.074124,61,4
25.0,8,123.102992,62,3
-10.0,5,123.131593,63,2
20.0,10,123.160582,62,3
95.0,5,123.175283,61,4
130.0,20,123.249372,61,4
250.0,58,123.462143,60,2
90.0,7,123.488525,63,2
70.0,21,123.558406,62,3
35.0,8,123.587657,62,3
150.0,15,123.64289,61,4
95.0,5,123.655861,61,4
-165.0,41,123.804673,63,2
35.0,9,123.831512,62,3
65.0,24,123.919366,62,3
190.0,8,123.947977,61,4
380.0,10,123.98847,59,3
80.0,7,124.017612,61,4
110.0,12,124.058292,62,3
45.0,13,124.101107,63,2
25.0,7,124.128655,62,3
-15.0,5,124.143863,63,2
25.0,7,124.171026,62,3
15.0,24,124.255294,63,2
25.0,9,124.2802,62,3
30.0,9,124.305125,62,3
40.0,6,124.329174,62,3
-70.0,18,124.380025,63,2
595.0,39,124.503804,58,4
115.0,12,124.542173,62,3
-55.0,14,124.578875,63,2
90.0,7,124.604557,61,4
425.0,26,124.693488,59,3
35.0,7,124.706739,62,3
90.0,7,124.733098,61,4
-165.0,63,124.940314,62,3
110.0,15,124.992789,62,3
90.0,7,125.006984,61,4
45.0,14,125.056706,63,2
20.0,9,125.081114,62,3
25.0,7,125.105526,62,3
45.0,6,125.119592,62,3
85.0,6,125.145477,61,4
30.0,10,125.170276,62,3
385.0,10,125.206464,59,3
30.0,10,125.234337,62,3
35.0,7,125.259037,62,3
-15.0,7,125.283447,63,2
-110.0,21,125.345752,63,2
25.0,24,125.41985,62,3
30.0,7,125.446393,62,3
-15.0,5,125.458369,63,2
145.0,10,125.495427,62,3
-80.0,29,125.583297,62,3
25.0,8,125.60846,62,3
35.0,6,125.621727,62,3
35.0,7,125.645808,62,3
-10.0,5,125.659807,63,2
115.0,21,125.734855,61,4
-15.0,24,125.819852,63,2
5.0,11,125.846888,62,3
40.0,7,125.873022,62,3
-70.0,21,125.936667,62,3
-40.0,19,125.999585,63,2
90.0,5,126.011945,61,4
25.0,8,126.038274,62,3
25.0,30,126.138652,62,3
-70.0,26,126.213431,62,3
-10.0,5,126.237037,63,2
-10.0,8,126.262408,63,2
95.0,5,126.275245,61,4
20.0,9,126.300719,62,3
-110.0,6,126.324245,63,2
-15.0,37,126.435206,62,3
190.0,8,126.460613,61,4
130.0,9,126.486546,62,3
-20.0,9,126.510923,63,2
-115.0,7,126.537288,63,2
80.0,16,126.588455,62,3
20.0,8,126.613326,62,3
-70.0,44,126.746947,62,3
25.0,9,126.772149,62,3
25.0,8,126.797277,62,3
105.0,11,126.833443,62,3
-110.0,7,126.858209,63,2
-15.0,13,126.904086,62,3
1335.0,80,127.157671,52,4
100.0,12,127.196581,62,3
-5.0,6,127.22053,63,2
70.0,26,127.309788,62,3
-15.0,5,127.322904,63,2
-5.0,5,127.352138,63,2
-5.0,12,127.395061,62,3
335.0,20,127.46583,61,1
0.0,11,127.495586,62,3
90.0,5,127.522899,61,4
30.0,20,127.599691,61,4
35.0,6,127.617746,62,3
-5.0,12,127.66193,62,3
90.0,6,127.689763,61,4
-10.0,15,127.734479,62,3
85.0,7,127.765686,61,4
55.0,13,127.814398,61,4
105.0,15,127.879094,62,3
1220.0,23,127.970131,54,1
-85.0,28,128.077341,62,3
465.0,18,128.136885,61,1
95.0,6,128.168526,61,4
-35.0,18,128.228362,62,3
25.0,10,128.306158,62,3
-25.0,17,128.372927,62,3
85.0,6,128.402309,61,4
15.0,10,128.434397,62,3
80.0,9,128.467039,63,2
25.0,10,128.513546,62,3
10.0,13,128.557817,62,3
-15.0,5,128.573279,63,2
50.0,23,128.662537,62,3
-15.0,5,128.678036,63,2
85.0,9,128.721996,61,4
45.0,22,128.798993,62,3
255.0,22,128.890227,61,1
165.0,11,128.920735,61,4
70.0,20,128.997446,62,3
85.0,27,129.087742,62,3
350.0,20,129.152338,59,3
30.0,7,129.176853,62,3
20.0,8,129.203203,62,3
-10.0,11,129.241836,62,3
75.0,10,129.270035,61,4
30.0,7,129.296816,62,3
30.0,9,129.321665,62,3
-40.0,11,129.359716,63,2
95.0,5,129.373719,61,4
15.0,21,129.438814,61,4
935.0,29,129.538714,55,4
60.0,14,129.578516,61,4
-5.0,12,129.617828,62,3
95.0,5,129.630399,61,4
30.0,8,129.656673,62,3
-10.0,13,129.706471,62,3
-15.0,10,129.734339,63,2
30.0,8,129.760162,62,3
180.0,10,129.79967,61,4
-110.0,5,129.812978,63,2
100.0,11,129.851899,62,3
-20.0,14,129.893243,62,3
-10.0,13,129.941346,62,3
90.0,16,129.997884,62,3
445.0,16,130.050625,59,3
50.0,13,130.103475,61,4
60.0,14,130.143762,63,2
-15.0,6,130.168621,63,2
60.0,25,130.24478,62,3
100.0,15,130.295194,62,3
95.0,18,130.346685,62,3
25.0,9,130.371399,62,3
-115.0,6,130.399388,63,2
-100.0,25,130.47668,63,2
-10.0,39,130.60524,62,3
85.0,8,130.63142,61,4
-10.0,5,130.645517,63,2
85.0,6,130.671117,61,4
20.0,10,130.697359,62,3
-35.0,17,130.751289,62,3
-5.0,5,130.778914,63,2
-40.0,11,130.806801,63,2
75.0,26,130.924349,62,3
5.0,12,130.964293,62,3
70.0,30,131.0585,61,4
45.0,22,131.137109,62,3
25.0,8,131.164891,62,3
25.0,9,131.190463,62,3
-20.0,12,131.230812,62,3
20.0,9,131.256473,62,3
160.0,12,131.296766,61,4
35.0,6,131.320466,62,3
435.0,22,131.385963,59,3
10.0,12,131.424911,62,3
180.0,9,131.464003,61,4
20.0,10,131.489364,62,3
-30.0,11,131.530356,63,2
-115.0,7,131.555589,63,2
10.0,21,131.619482,63,2
85.0,10,131.646962,61,4
25.0,10,131.685622,62,3
105.0,13,131.725074,62,3
100.0,14,131.775963,62,3
40.0,6,131.789726,62,3
90.0,6,131.817055,61,4
-85.0,52,131.988476,62,3
145.0,6,132.001127,62,3
100.0,16,132.051216,62,3
95.0,5,132.066993,61,4
100.0,11,132.106672,62,3
430.0,19,132.170166,59,3
80.0,15,132.222862,62,3
40.0,6,132.236886,62,3
0.0,12,132.275277,62,3
-5.0,13,132.315636,62,3
335.0,40,132.445832,59,3
90.0,5,132.472186,61,4
275.0,15,132.512114,61,1
-110.0,6,132.538888,63,2
85.0,6,132.552454,61,4
-15.0,15,132.611456,62,3
30.0,8,132.636356,62,3
-5.0,5,132.650006,63,2
-5.0,13,132.701109,62,3
-35.0,16,132.755325,63,2
0.0,18,132.808733,62,3
25.0,7,132.833639,62,3
80.0,19,132.904132,62,3
-25.0,16,132.971137,62,3
35.0,8,133.001849,62,3
95.0,6,133.017443,61,4
90.0,28,133.121332,61,4
-50.0,22,133.215006,62,3
55.0,16,133.274476,63,2
-10.0,6,133.288828,63,2
15.0,9,133.319828,62,3
85.0,8,133.349691,61,4
